student_id,department,cgpa,project_score,dsa_score,hackathon_wins,aptitude_score,hr_score,resume_ats_score,cs_fundamentals_score,placement_status,company_name,company_type,job_role,salary_lpa
12500814,CSE/IT,7.4,49.95,72.53,0,38.08,40.28,50.66,55.76,Placed,Infosys,Mass,Analyst,7.2
12501013,CSE/IT,7.4,41.22,69.79,1,36.99,59.63,48.64,72.32,Placed,HCL,Mass,Analyst,4.55
12503840,CSE/IT,7.7,42.07,63.26,0,62.25,42.59,58.86,60.11,Placed,HCL,Mass,Support,8.71
12500165,CSE/IT,7.38,48.68,68.81,0,54.88,71.41,40.99,51.87,Placed,DXC Technology,Mass,Support,5.45
12501221,ECE,7.25,70.03,66.03,1,55.08,34.79,60.52,58.37,Placed,Zensar,Mass,Analyst,9.42
12502166,ECE,8.01,62.18,56.69,0,66.55,57.01,48.2,66.15,Placed,HCL,Mass,Support,8.18
12503557,CSE/IT,7.29,66.47,53.01,0,56.21,57.03,74.05,43.08,Placed,Infosys,Mass,Analyst,8.01
12500437,CSE/IT,7.59,60.56,53.58,2,54.73,42.79,64.09,55.93,Placed,Birlasoft,Mass,Analyst,9.3
12502745,CSE/IT,8.04,78.39,39.15,0,63.09,32.42,66.14,44.4,Placed,CGI,Mass,Analyst,4.95
12501824,CSE/IT,7.06,55.76,67.27,0,41.65,43.73,54.44,60.82,Placed,Reliance Jio,Mass,Support,8.21
12502527,CSE/IT,6.92,56.54,67.77,0,59.75,59.03,39.77,54.59,Placed,HCL,Mass,Support,8.34
12500772,CSE/IT,8.42,35.36,67.11,3,65.59,52.87,19.73,62.85,Placed,Reliance Jio,Mass,Support,5.69
12502028,CSE/IT,7.15,55.06,66.17,1,44.91,43.16,54.42,59.79,Placed,TCS,Mass,Analyst,5.38
12501832,CSE/IT,7.52,71.92,48.69,5,45.95,60.53,33.24,70.01,Placed,DXC Technology,Mass,Support,4.32
12500801,CSE/IT,6.88,66.17,62.63,0,44.01,48.5,54.67,55.08,Placed,HCL,Mass,Support,3.78
12501230,CSE/IT,7.21,51.73,54.62,0,60.14,54.47,73.61,63.53,Placed,Cybage,Mass,Support,3.4
12502069,Mechanical,7.44,77.02,71.34,0,70.19,35.66,67.83,66.25,Placed,Wipro,Mass,Support,4.02
12501481,CSE/IT,7.25,57.48,63.18,4,39.16,51.67,42.93,68.16,Placed,Zensar,Mass,Support,9.26
12503568,CSE/IT,7.68,60.5,67.34,0,58.75,42.17,40.24,33.8,Placed,Wipro,Mass,Analyst,9.75
12503154,CSE/IT,7.32,56.24,67.24,1,57.87,42.82,33.64,55.39,Placed,Sopra Steria,Mass,Support,7.2
12501093,CSE/IT,7.63,43.68,67.03,0,88.71,47.84,42.97,40.02,Placed,Wipro,Mass,Analyst,3.35
12501067,ECE,8.13,67.25,58.01,0,58.09,53.33,67.18,44.07,Placed,Infosys,Mass,Support,9.93
12501471,CSE/IT,7.42,47.87,68.97,2,55.09,58.06,48.3,49.39,Placed,HCL,Mass,Support,3.66
12502556,CSE/IT,7.57,51.57,72.4,3,38.25,49.41,35.95,53.39,Placed,Infosys,Mass,Analyst,4.17
12503876,CSE/IT,7.87,61.98,47.47,0,38.76,63.99,58.75,65.79,Placed,DXC Technology,Mass,Support,9.88
12502537,CSE/IT,6.83,54.61,68.45,0,57.78,56.97,57.12,47.56,Placed,Sopra Steria,Mass,Support,7.87
12503893,CSE/IT,7.36,78.13,39.01,1,59.0,54.31,62.44,59.43,Placed,Cybage,Mass,Support,9.35
12503784,CSE/IT,6.97,64.3,52.08,1,44.99,41.84,63.37,75.24,Placed,Sopra Steria,Mass,Support,5.08
12502293,CSE/IT,8.08,45.58,69.48,0,61.08,32.41,17.62,59.13,Placed,Infosys,Mass,Analyst,4.66
12503210,CSE/IT,7.92,72.49,50.51,1,41.32,51.34,51.72,46.9,Placed,Birlasoft,Mass,Analyst,3.95
12503136,CSE/IT,7.0,41.38,61.58,1,54.59,49.74,59.57,83.91,Placed,Birlasoft,Mass,Analyst,9.55
12501543,CSE/IT,7.32,50.36,58.03,0,57.29,62.02,49.02,69.8,Placed,Infosys,Mass,Analyst,3.15
12503682,ECE,7.63,73.55,67.88,0,45.4,45.0,48.11,47.4,Placed,Wipro,Mass,Support,5.56
12500783,CSE/IT,7.51,54.55,37.41,0,66.47,54.36,67.72,89.75,Placed,Birlasoft,Mass,Support,4.24
12501844,CSE/IT,6.81,58.7,74.0,1,48.62,44.78,41.19,48.81,Placed,CGI,Mass,Support,8.1
12501933,CSE/IT,7.92,50.53,58.62,0,56.8,25.03,51.17,63.02,Placed,Wipro,Mass,Support,5.39
12500871,CSE/IT,7.07,59.58,64.34,0,57.35,54.12,39.14,55.16,Placed,Reliance Jio,Mass,Support,3.45
12500094,CSE/IT,8.0,35.55,64.81,3,52.1,23.38,45.61,78.5,Placed,CGI,Mass,Support,8.17
12502495,CSE/IT,8.06,62.33,52.64,3,59.58,45.09,48.84,46.23,Placed,Tech Mahindra,Mass,Support,4.03
12501982,CSE/IT,8.13,63.84,42.62,0,59.08,49.49,47.02,65.31,Placed,Infosys,Mass,Analyst,7.11
12502164,CSE/IT,7.4,64.78,65.99,0,44.28,52.47,39.28,42.51,Placed,TCS,Mass,Support,8.45
12502276,CSE/IT,8.07,46.76,63.04,0,43.78,59.59,37.86,60.36,Placed,Wipro,Mass,Support,5.11
12500527,ECE,7.7,52.64,58.09,1,61.57,63.94,60.3,76.89,Placed,HCL,Mass,Support,4.74
12501196,Mechanical,9.1,70.1,63.48,0,75.98,42.57,61.65,47.76,Placed,DXC Technology,Mass,Support,9.3
12501252,CSE/IT,7.2,48.73,65.22,3,52.23,65.91,44.92,62.42,Placed,DXC Technology,Mass,Support,6.96
12500029,CSE/IT,7.76,66.4,52.66,0,36.49,37.45,45.89,66.59,Placed,Tech Mahindra,Mass,Support,4.43
12502267,CSE/IT,7.37,52.0,63.45,0,52.33,32.32,66.2,53.34,Placed,Sopra Steria,Mass,Support,9.15
12503196,ECE,7.27,63.91,75.36,0,36.74,50.86,57.06,51.99,Placed,Infosys,Mass,Support,7.55
12501231,CSE/IT,8.62,29.53,53.08,2,81.35,59.19,44.9,67.39,Placed,Infosys,Mass,Support,9.91
12503243,CSE/IT,7.38,58.92,57.66,5,61.18,41.09,46.32,59.3,Placed,Infosys,Mass,Analyst,8.86
12500845,CSE/IT,7.04,51.59,64.31,0,34.24,75.85,64.46,59.34,Placed,Cybage,Mass,Analyst,3.88
12502696,CSE/IT,7.47,47.53,60.65,1,31.86,56.28,65.06,70.46,Placed,Infosys,Mass,Analyst,3.94
12501966,ECE,7.68,61.43,71.4,0,73.51,50.27,61.27,26.7,Placed,Birlasoft,Mass,Support,6.17
12501257,CSE/IT,8.04,35.72,63.09,2,60.45,53.21,33.3,72.38,Placed,Reliance Jio,Mass,Analyst,9.23
12502572,CSE/IT,7.52,61.02,58.41,0,49.42,57.87,59.41,43.3,Placed,HCL,Mass,Support,4.6
12501381,Mechanical,8.43,77.68,58.03,0,72.61,65.23,55.69,63.36,Placed,HCL,Mass,Analyst,8.5
12502846,CSE/IT,7.86,46.51,62.66,0,75.36,56.38,24.34,55.0,Placed,Infosys,Mass,Analyst,9.55
12500014,ECE,8.03,58.78,62.31,0,68.46,37.34,33.86,68.53,Placed,Wipro,Mass,Analyst,3.62
12501566,ECE,7.73,53.45,63.49,0,62.87,65.29,54.28,63.38,Placed,Tech Mahindra,Mass,Support,7.23
12501311,ECE,7.89,79.79,41.84,0,35.68,52.37,78.17,71.92,Placed,CGI,Mass,Support,8.1
12500046,CSE/IT,7.91,53.29,67.58,0,56.96,49.86,46.69,29.79,Placed,Zensar,Mass,Analyst,7.16
12501474,CSE/IT,7.31,72.25,52.01,0,39.77,62.5,52.38,53.92,Placed,HCL,Mass,Support,9.05
12500574,CSE/IT,7.11,56.63,66.71,1,36.59,31.2,41.31,70.81,Placed,Cybage,Mass,Analyst,7.06
12502006,CSE/IT,6.85,50.9,72.48,1,58.81,56.56,25.37,61.07,Placed,HCL,Mass,Analyst,3.31
12500847,CSE/IT,7.83,27.41,79.86,0,39.5,47.19,48.8,57.22,Placed,Cybage,Mass,Analyst,6.53
12503581,CSE/IT,7.58,49.51,67.29,1,35.52,46.64,60.34,51.45,Placed,Cybage,Mass,Analyst,4.47
12502874,CSE/IT,7.13,69.6,41.21,0,54.56,56.64,63.88,72.43,Placed,Infosys,Mass,Analyst,6.75
12502321,CSE/IT,7.27,60.93,52.52,0,58.9,29.0,57.95,66.92,Placed,Infosys,Mass,Analyst,8.42
12503536,ECE,7.88,70.91,43.68,0,69.08,46.16,71.4,66.41,Placed,Reliance Jio,Mass,Analyst,7.0
12503992,ECE,7.27,85.18,40.72,0,59.09,52.03,62.33,76.51,Placed,Zensar,Mass,Support,8.83
12503166,CSE/IT,7.64,46.55,68.22,0,32.04,73.71,53.65,50.06,Placed,HCL,Mass,Analyst,6.39
12501472,CSE/IT,8.35,54.38,55.35,3,47.28,49.45,44.12,52.37,Placed,Sopra Steria,Mass,Support,6.82
12501037,CSE/IT,6.89,56.59,67.37,0,33.26,55.29,43.95,66.95,Placed,HCL,Mass,Support,8.01
12500747,ECE,7.82,60.47,58.67,2,48.93,63.76,60.1,65.24,Placed,TCS,Mass,Analyst,7.55
12503705,CSE/IT,7.41,48.02,60.18,1,72.8,63.34,50.71,50.49,Placed,Birlasoft,Mass,Analyst,7.54
12503597,CSE/IT,6.47,40.8,71.19,1,60.49,71.19,68.13,55.79,Placed,Birlasoft,Mass,Analyst,8.48
12501644,CSE/IT,8.33,33.14,71.59,0,53.2,39.9,48.74,46.22,Placed,Wipro,Mass,Analyst,4.82
12500246,CSE/IT,7.14,53.19,60.24,0,63.78,46.31,57.67,55.81,Placed,Sopra Steria,Mass,Analyst,8.76
12501694,CSE/IT,7.28,34.56,77.9,0,58.15,48.72,50.56,49.56,Placed,TCS,Mass,Support,9.07
12502979,CSE/IT,7.17,50.27,74.5,0,48.36,49.46,41.59,46.5,Placed,Cybage,Mass,Support,8.83
12502041,CSE/IT,8.57,29.43,57.95,3,65.03,48.84,57.78,60.75,Placed,Cybage,Mass,Analyst,4.72
12502130,CSE/IT,6.07,52.86,55.36,1,74.95,67.55,56.7,82.24,Placed,Wipro,Mass,Support,4.85
12501012,CSE/IT,7.7,44.44,64.63,0,79.11,51.17,52.57,36.53,Placed,Birlasoft,Mass,Analyst,5.04
12502956,CSE/IT,7.36,57.52,64.9,0,47.49,58.21,52.14,42.18,Placed,Zensar,Mass,Analyst,4.94
12503733,ECE,7.4,62.11,70.18,0,49.94,34.8,67.58,50.36,Placed,Tech Mahindra,Mass,Support,4.36
12502553,CSE/IT,7.49,48.36,66.35,0,38.2,59.43,40.32,64.26,Placed,Infosys,Mass,Support,7.58
12503176,CSE/IT,7.34,47.32,61.54,0,52.23,66.71,42.01,68.26,Placed,HCL,Mass,Support,7.83
12502287,CSE/IT,7.21,58.7,64.25,0,44.54,65.25,33.61,57.64,Placed,Sopra Steria,Mass,Analyst,3.15
12502691,ECE,8.26,49.03,65.75,0,54.34,57.63,48.88,61.31,Placed,Reliance Jio,Mass,Support,5.56
12500940,CSE/IT,7.03,38.84,68.49,3,60.33,62.1,44.67,68.56,Placed,HCL,Mass,Analyst,5.13
12502829,CSE/IT,7.6,34.3,73.31,0,47.85,64.84,51.1,52.81,Placed,CGI,Mass,Support,8.84
12500336,CSE/IT,7.12,68.02,56.08,0,41.47,31.28,63.81,56.57,Placed,CGI,Mass,Support,7.06
12500850,CSE/IT,8.1,52.09,51.58,0,38.93,68.65,52.7,64.13,Placed,Sopra Steria,Mass,Support,5.16
12502734,CSE/IT,7.26,39.96,77.61,0,55.03,65.36,27.17,53.36,Placed,Cybage,Mass,Analyst,5.19
12503084,CSE/IT,7.18,52.18,68.29,0,35.47,33.7,46.41,67.58,Placed,Cybage,Mass,Support,6.26
12503495,CSE/IT,6.87,58.7,69.07,0,61.64,35.18,53.54,40.35,Placed,Wipro,Mass,Analyst,5.9
12503067,CSE/IT,7.36,61.93,67.02,0,43.38,34.47,30.15,54.64,Placed,Cybage,Mass,Analyst,6.48
12501008,CSE/IT,7.26,55.88,57.15,0,58.43,46.57,51.56,61.92,Placed,DXC Technology,Mass,Support,3.35
12500426,CSE/IT,8.15,29.37,70.6,0,51.48,26.66,39.84,70.01,Placed,Infosys,Mass,Support,6.79
12501900,CSE/IT,7.44,65.4,52.14,0,49.06,50.09,43.12,63.54,Placed,Sopra Steria,Mass,Analyst,5.45
12503006,CSE/IT,7.19,40.96,63.43,1,48.4,60.25,64.06,67.61,Placed,Zensar,Mass,Support,8.99
12501967,ECE,8.07,60.06,61.68,0,37.22,65.3,41.41,70.57,Placed,Wipro,Mass,Analyst,5.2
12501049,CSE/IT,7.74,60.05,55.61,0,18.09,64.73,56.22,63.22,Placed,Reliance Jio,Mass,Analyst,5.97
12503090,CSE/IT,6.83,59.95,58.26,0,62.49,51.33,56.64,56.0,Placed,DXC Technology,Mass,Analyst,4.82
12502793,CSE/IT,7.15,35.61,70.7,0,62.36,52.78,54.71,59.88,Placed,HCL,Mass,Support,4.48
12503905,CSE/IT,7.59,45.62,60.39,3,32.67,25.19,71.91,72.91,Placed,HCL,Mass,Analyst,8.22
12502076,CSE/IT,7.58,35.5,75.13,1,70.63,50.58,40.59,42.64,Placed,Reliance Jio,Mass,Analyst,8.83
12503165,ECE,6.77,78.07,69.13,1,34.53,46.67,64.49,49.95,Placed,TCS,Mass,Analyst,9.62
12503365,CSE/IT,7.18,45.5,64.76,0,57.18,51.59,40.78,69.24,Placed,TCS,Mass,Support,4.56
12501758,CSE/IT,7.34,75.14,47.22,0,58.97,51.99,50.9,48.4,Placed,CGI,Mass,Analyst,6.89
12500859,ECE,9.04,48.13,60.84,0,59.6,35.73,40.52,61.43,Placed,TCS,Mass,Support,9.01
12500005,CSE/IT,7.84,52.23,70.05,0,45.26,64.95,41.34,30.95,Placed,Reliance Jio,Mass,Analyst,4.09
12503121,CSE/IT,7.74,37.38,76.83,1,48.56,23.18,53.18,46.32,Placed,Cybage,Mass,Support,3.17
12501468,CSE/IT,7.34,59.71,50.45,0,63.7,42.01,46.03,69.62,Placed,CGI,Mass,Support,9.05
12503159,CSE/IT,7.43,48.14,68.2,1,54.15,56.75,40.65,50.1,Placed,HCL,Mass,Analyst,6.76
12503088,CSE/IT,7.93,45.7,52.9,2,54.08,40.6,52.29,73.97,Placed,Cybage,Mass,Analyst,3.93
12502809,CSE/IT,7.22,53.83,57.07,0,70.78,63.16,48.68,53.23,Placed,TCS,Mass,Analyst,3.94
12500582,ECE,8.87,39.98,50.61,0,71.68,52.75,60.21,75.73,Placed,HCL,Mass,Analyst,3.84
12502484,ECE,8.26,58.78,61.11,2,61.21,26.89,45.37,61.57,Placed,Infosys,Mass,Support,5.92
12502928,ECE,7.11,49.7,75.74,0,60.92,51.22,46.94,64.08,Placed,TCS,Mass,Support,7.72
12503112,CSE/IT,7.71,43.93,52.82,0,68.92,50.52,51.29,69.81,Placed,Wipro,Mass,Analyst,5.41
12502668,CSE/IT,7.4,49.5,67.02,0,44.8,43.12,46.7,57.12,Placed,Sopra Steria,Mass,Analyst,4.91
12500154,CSE/IT,7.9,42.51,74.1,3,49.02,34.14,17.82,58.2,Placed,DXC Technology,Mass,Analyst,6.14
12502916,CSE/IT,6.93,31.0,73.53,2,65.78,57.73,43.82,68.14,Placed,Reliance Jio,Mass,Support,3.88
12500986,CSE/IT,7.31,61.49,60.82,1,42.06,53.97,41.42,55.46,Placed,Sopra Steria,Mass,Support,4.58
12501345,CSE/IT,7.96,53.7,46.78,0,64.36,67.85,43.86,62.63,Placed,Cybage,Mass,Support,7.45
12501793,ECE,7.53,59.65,62.22,0,46.46,43.59,58.63,71.68,Placed,HCL,Mass,Analyst,5.95
12500988,ECE,7.88,61.95,58.09,2,58.79,47.24,55.27,60.95,Placed,Sopra Steria,Mass,Analyst,7.92
12503909,CSE/IT,6.52,58.64,64.77,1,50.32,53.86,60.43,53.79,Placed,HCL,Mass,Support,3.36
12501363,CSE/IT,7.88,49.57,57.38,0,45.68,58.45,44.58,62.0,Placed,Reliance Jio,Mass,Support,8.06
12500751,CSE/IT,7.02,42.82,70.12,0,64.97,49.64,36.4,61.77,Placed,Sopra Steria,Mass,Analyst,8.08
12503430,CSE/IT,7.37,59.38,70.57,3,34.63,35.23,27.14,54.96,Placed,Wipro,Mass,Analyst,4.38
12500208,ECE,8.31,54.83,61.55,0,66.52,50.49,36.54,59.23,Placed,Tech Mahindra,Mass,Analyst,4.03
12503371,CSE/IT,8.14,48.44,60.67,0,52.6,29.94,33.87,60.71,Placed,Infosys,Mass,Analyst,9.54
12502331,CSE/IT,6.84,61.07,58.21,0,58.28,27.36,51.19,65.57,Placed,HCL,Mass,Support,8.45
12503206,ECE,7.51,51.62,66.28,1,79.48,71.92,51.0,48.98,Placed,Cybage,Mass,Analyst,6.82
12501869,CSE/IT,6.68,43.26,74.76,0,51.7,53.25,42.7,62.05,Placed,Zensar,Mass,Support,3.47
12501394,CSE/IT,7.51,69.03,57.84,2,34.53,46.73,58.14,39.75,Placed,Wipro,Mass,Analyst,4.79
12502521,ECE,7.15,52.12,64.67,0,90.77,40.1,76.56,47.31,Placed,Infosys,Mass,Support,7.56
12502328,CSE/IT,6.86,50.28,64.6,0,42.22,53.43,57.1,65.67,Placed,Reliance Jio,Mass,Support,5.95
12502231,CSE/IT,8.08,28.96,74.91,3,71.42,38.86,16.06,57.33,Placed,CGI,Mass,Analyst,8.85
12503445,CSE/IT,6.26,48.7,66.15,5,62.02,77.71,43.34,68.21,Placed,Infosys,Mass,Analyst,9.68
12502511,CSE/IT,7.92,34.14,64.42,0,49.64,56.77,29.84,76.4,Placed,Sopra Steria,Mass,Analyst,5.4
12500771,CSE/IT,7.43,56.73,46.75,3,62.52,75.98,54.41,61.65,Placed,Cybage,Mass,Support,6.95
12503056,CSE/IT,7.65,71.32,41.75,0,50.22,41.49,56.71,61.23,Placed,Zensar,Mass,Support,9.32
12502909,ECE,6.69,74.81,57.99,0,69.44,57.43,44.51,66.44,Placed,HCL,Mass,Support,5.48
12500818,CSE/IT,7.53,46.23,53.04,0,74.34,52.92,41.35,70.21,Placed,DXC Technology,Mass,Support,7.77
12503864,ECE,7.73,58.88,69.03,0,64.61,65.59,39.38,43.31,Placed,CGI,Mass,Analyst,4.4
12501434,CSE/IT,6.46,48.6,74.73,2,55.52,60.14,27.13,63.73,Placed,Cybage,Mass,Analyst,4.04
12502099,CSE/IT,7.83,57.91,65.05,4,36.25,56.54,51.82,31.68,Placed,Cybage,Mass,Support,8.35
12501035,CSE/IT,7.04,60.95,55.28,0,77.17,34.83,46.47,53.83,Placed,DXC Technology,Mass,Support,4.14
12500752,ECE,7.25,67.46,64.19,3,62.65,40.73,54.3,52.39,Placed,CGI,Mass,Support,5.42
12502018,CSE/IT,6.78,49.08,73.33,0,43.41,60.56,45.18,53.14,Placed,CGI,Mass,Support,4.61
12503163,ECE,7.8,69.15,62.16,1,59.67,38.38,53.72,42.69,Placed,HCL,Mass,Support,3.87
12503180,CSE/IT,7.3,36.09,67.61,3,55.95,51.61,48.6,66.52,Placed,Birlasoft,Mass,Analyst,7.42
12500821,Mechanical,7.32,62.89,83.55,0,68.0,70.84,54.36,52.47,Placed,Wipro,Mass,Analyst,5.19
12502904,CSE/IT,8.09,50.66,46.83,0,61.63,49.48,39.47,72.56,Placed,Tech Mahindra,Mass,Support,5.52
12500542,CSE/IT,6.91,53.37,65.14,2,48.25,36.81,43.03,67.4,Placed,Cybage,Mass,Analyst,4.83
12503775,CSE/IT,7.21,64.53,51.48,3,27.15,34.14,60.89,75.45,Placed,Sopra Steria,Mass,Support,4.25
12500009,CSE/IT,7.59,38.39,66.98,2,36.78,56.24,48.35,67.23,Placed,Reliance Jio,Mass,Support,7.3
12502836,ECE,7.62,44.62,73.79,3,58.55,50.01,52.98,57.91,Placed,Wipro,Mass,Support,6.37
12500383,CSE/IT,7.7,55.64,54.04,0,47.87,50.58,46.6,61.32,Placed,Wipro,Mass,Analyst,9.92
12500512,ECE,8.04,56.87,70.78,2,60.79,51.86,22.5,51.5,Placed,Birlasoft,Mass,Analyst,9.47
12501685,CSE/IT,8.13,52.06,61.57,0,41.6,22.25,38.6,57.21,Placed,Sopra Steria,Mass,Analyst,3.7
12503567,CSE/IT,8.16,38.88,59.23,0,64.21,61.42,27.52,62.98,Placed,HCL,Mass,Support,7.45
12503133,Mechanical,7.64,77.59,70.34,0,62.49,46.87,59.51,57.61,Placed,HCL,Mass,Analyst,6.83
12503901,CSE/IT,8.34,52.72,45.45,0,68.37,51.3,54.92,49.08,Placed,HCL,Mass,Support,9.66
12500594,CSE/IT,7.08,56.01,79.13,0,39.02,35.73,29.27,40.43,Placed,CGI,Mass,Analyst,6.58
12502518,CSE/IT,6.3,54.27,65.66,0,46.45,43.1,59.78,67.7,Placed,Zensar,Mass,Analyst,7.07
12503669,ECE,8.31,56.83,63.64,0,47.75,32.69,55.73,53.18,Placed,Tech Mahindra,Mass,Support,7.98
12501182,CSE/IT,7.23,43.17,77.32,1,23.89,60.87,38.35,57.56,Placed,Wipro,Mass,Support,6.33
12500190,CSE/IT,6.97,55.29,52.87,0,49.12,51.6,55.43,76.17,Placed,Cybage,Mass,Support,3.42
12502529,CSE/IT,7.38,67.72,66.68,0,21.6,42.68,52.32,35.53,Placed,Birlasoft,Mass,Analyst,7.06
12501138,CSE/IT,6.83,63.67,66.99,0,41.72,63.78,39.42,44.32,Placed,Tech Mahindra,Mass,Support,8.71
12502286,CSE/IT,7.77,38.69,63.72,0,61.51,37.26,41.9,62.49,Placed,Tech Mahindra,Mass,Analyst,9.72
12503272,CSE/IT,7.49,55.82,63.01,0,47.32,47.09,44.36,47.59,Placed,Wipro,Mass,Support,3.09
12500205,CSE/IT,7.94,34.98,55.91,0,75.12,58.93,40.98,66.59,Placed,Infosys,Mass,Analyst,6.42
12500728,CSE/IT,6.89,54.79,60.47,0,70.53,42.42,43.51,57.72,Placed,Cybage,Mass,Analyst,4.52
12501054,CSE/IT,7.28,47.05,66.51,0,38.94,34.13,52.58,63.88,Placed,TCS,Mass,Analyst,8.56
12500852,CSE/IT,6.46,44.49,75.59,0,48.44,28.14,57.02,61.38,Placed,Zensar,Mass,Analyst,7.47
12500387,CSE/IT,7.3,55.71,62.3,0,32.78,68.9,36.38,61.91,Placed,Zensar,Mass,Analyst,5.79
12502429,CSE/IT,6.85,37.27,78.26,0,53.26,57.68,57.01,43.61,Placed,Infosys,Mass,Support,9.77
12503442,CSE/IT,7.55,55.32,54.82,1,54.39,41.31,48.08,60.12,Placed,Tech Mahindra,Mass,Analyst,8.0
12501039,ECE,7.48,43.99,83.57,0,54.13,41.13,50.41,45.46,Placed,Sopra Steria,Mass,Support,3.78
12500123,CSE/IT,8.75,52.49,46.79,0,52.57,48.93,40.34,55.03,Placed,Zensar,Mass,Support,5.72
12501521,CSE/IT,7.74,40.08,63.45,0,64.34,52.44,65.38,37.99,Placed,Reliance Jio,Mass,Support,3.14
12501387,CSE/IT,8.01,43.6,62.16,0,64.96,14.71,49.93,50.25,Placed,Sopra Steria,Mass,Analyst,7.0
12502349,CSE/IT,7.21,43.52,70.41,0,60.45,46.31,50.31,44.64,Placed,Infosys,Mass,Support,7.9
12502700,CSE/IT,6.82,47.56,59.7,0,66.09,70.13,56.43,57.53,Placed,Wipro,Mass,Support,3.53
12503906,CSE/IT,7.01,50.66,69.11,1,53.13,56.97,36.72,51.46,Placed,Cybage,Mass,Support,3.62
12502029,CSE/IT,7.66,60.45,51.23,0,40.34,57.0,57.24,54.31,Placed,DXC Technology,Mass,Support,8.75
12501120,CSE/IT,7.43,47.71,54.39,0,56.92,53.1,46.57,71.66,Placed,Infosys,Mass,Support,8.35
12501680,CSE/IT,6.8,64.78,62.94,0,65.25,35.81,37.47,46.15,Placed,Zensar,Mass,Analyst,5.5
12501677,CSE/IT,7.55,48.68,58.49,0,56.15,60.79,39.22,59.72,Placed,Zensar,Mass,Analyst,3.75
12500284,CSE/IT,7.6,57.46,56.78,2,60.82,52.5,37.84,48.26,Placed,Sopra Steria,Mass,Analyst,7.07
12503364,ECE,7.83,59.22,58.25,0,57.38,66.14,76.79,40.85,Placed,HCL,Mass,Analyst,6.45
12503574,CSE/IT,8.23,46.74,63.91,0,51.66,39.79,33.7,45.73,Placed,TCS,Mass,Support,6.44
12501757,CSE/IT,7.98,34.31,70.49,0,40.5,53.65,48.95,50.31,Placed,Cybage,Mass,Support,8.54
12501700,CSE/IT,7.7,51.8,50.81,0,40.04,44.54,51.18,76.4,Placed,Sopra Steria,Mass,Support,4.31
12503973,ECE,7.45,62.92,58.35,2,57.9,78.04,39.9,64.66,Placed,Sopra Steria,Mass,Support,6.01
12502344,CSE/IT,8.2,26.79,70.11,0,81.69,40.85,32.73,45.39,Placed,CGI,Mass,Analyst,7.74
12501335,CSE/IT,7.53,54.37,43.23,0,61.05,45.87,83.73,58.0,Placed,TCS,Mass,Analyst,9.86
12500306,CSE/IT,6.47,57.61,57.96,0,64.28,52.85,59.02,58.34,Placed,TCS,Mass,Support,9.25
12503736,CSE/IT,7.78,43.73,67.03,0,48.97,56.79,40.35,46.68,Placed,HCL,Mass,Analyst,3.86
12503548,CSE/IT,8.11,46.74,48.93,1,33.76,64.05,61.45,68.63,Placed,Cybage,Mass,Analyst,6.41
12500279,CSE/IT,7.09,50.06,62.87,0,57.98,46.35,58.08,49.8,Placed,Cybage,Mass,Support,4.38
12503685,ECE,6.96,67.88,64.54,0,56.78,29.57,59.86,58.03,Placed,CGI,Mass,Analyst,6.08
12503183,Mechanical,7.87,77.28,63.79,2,59.89,63.84,61.2,58.59,Placed,HCL,Mass,Analyst,8.23
12502530,CSE/IT,8.37,34.9,55.0,0,61.59,42.0,44.08,67.13,Placed,DXC Technology,Mass,Support,4.33
12500705,CSE/IT,7.56,64.34,40.55,0,59.85,47.17,66.96,57.53,Placed,Zensar,Mass,Analyst,8.99
12501927,CSE/IT,6.81,68.06,47.81,1,65.02,60.99,75.86,40.39,Placed,TCS,Mass,Support,8.56
12503326,ECE,7.37,62.71,73.81,2,49.56,33.34,38.97,51.03,Placed,Sopra Steria,Mass,Analyst,8.46
12501634,CSE/IT,6.78,41.53,74.23,1,66.43,56.59,32.52,53.0,Placed,Reliance Jio,Mass,Analyst,4.15
12500713,CSE/IT,7.83,47.27,50.5,2,50.0,58.08,48.99,70.18,Placed,Zensar,Mass,Support,8.55
12503337,CSE/IT,7.88,33.92,65.43,0,56.58,28.13,48.12,62.41,Placed,CGI,Mass,Support,7.55
12502947,ECE,7.78,33.12,74.23,0,49.39,43.63,51.37,76.58,Placed,Sopra Steria,Mass,Support,3.1
12501282,CSE/IT,6.88,62.29,53.8,0,63.59,63.16,52.13,49.67,Placed,Infosys,Mass,Analyst,7.2
12503954,CSE/IT,7.1,56.03,62.8,0,63.34,29.2,45.98,48.79,Placed,Tech Mahindra,Mass,Analyst,7.44
12502771,CSE/IT,7.73,47.41,61.43,3,65.19,20.24,44.29,52.42,Placed,HCL,Mass,Analyst,4.63
12501639,CSE/IT,7.95,50.98,56.1,0,52.48,40.88,35.22,60.67,Placed,Reliance Jio,Mass,Support,4.74
12502514,CSE/IT,7.69,20.56,71.9,0,69.74,61.82,46.01,55.7,Placed,Infosys,Mass,Analyst,8.42
12502142,ECE,7.17,53.26,79.53,1,51.52,45.43,50.98,44.84,Placed,TCS,Mass,Analyst,3.02
12501943,CSE/IT,7.62,30.21,64.3,0,34.23,45.48,55.92,81.65,Placed,Wipro,Mass,Analyst,8.87
12502161,CSE/IT,7.92,48.03,48.49,2,34.13,44.71,50.87,84.52,Placed,Sopra Steria,Mass,Support,5.36
